,TA1,date,power
6942,11.65,2018-02-18 05:00:00,14.3
6943,11.7,2018-02-18 05:10:00,14.1
6944,11.6,2018-02-18 05:20:00,14.6
6945,11.55,2018-02-18 05:30:00,15.0
6946,11.52,2018-02-18 05:40:00,14.8
6947,11.425,2018-02-18 05:50:00,14.6
6948,11.36,2018-02-18 06:00:00,14.7
6949,11.3,2018-02-18 06:10:00,14.5
6950,11.300000000000002,2018-02-18 06:20:00,14.5
6951,11.26,2018-02-18 06:30:00,14.2
6952,11.2,2018-02-18 06:40:00,14.6
6953,11.15,2018-02-18 06:50:00,14.6
6954,11.18,2018-02-18 07:00:00,14.5
6955,11.225,2018-02-18 07:10:00,14.6
6956,11.133333333333333,2018-02-18 07:20:00,14.6
6957,11.25,2018-02-18 07:30:00,14.5
6958,11.375,2018-02-18 07:40:00,13.7
6959,11.64,2018-02-18 07:50:00,15.6
6960,11.7,2018-02-18 08:00:00,14.4
6961,11.92,2018-02-18 08:10:00,13.4
6962,12.275,2018-02-18 08:20:00,13.3
6963,12.525,2018-02-18 08:30:00,12.9
6964,12.48,2018-02-18 08:40:00,13.0
6965,12.44,2018-02-18 08:50:00,13.0
6966,12.3,2018-02-18 09:00:00,13.5
6967,12.45,2018-02-18 09:10:00,12.7
6968,12.66,2018-02-18 09:20:00,13.2
6969,13.080000000000002,2018-02-18 09:30:00,12.6
6970,13.55,2018-02-18 09:40:00,12.5
6971,13.8,2018-02-18 09:50:00,12.7
6972,14.16,2018-02-18 10:00:00,12.2
6973,14.52,2018-02-18 10:10:00,12.3
6974,14.72,2018-02-18 10:20:00,12.7
6975,15.22,2018-02-18 10:30:00,12.7
6976,15.36,2018-02-18 10:40:00,12.7
6977,16.2,2018-02-18 10:50:00,12.6
6978,16.0,2018-02-18 11:00:00,12.6
6979,15.82,2018-02-18 11:10:00,12.3
6980,15.6,2018-02-18 11:20:00,12.3
6981,15.5,2018-02-18 11:30:00,12.4
6982,15.525,2018-02-18 11:40:00,12.0
6983,15.56,2018-02-18 11:50:00,12.8
6984,15.5,2018-02-18 12:00:00,12.5
6985,15.5,2018-02-18 12:10:00,12.6
6986,15.45,2018-02-18 12:20:00,12.5
6987,15.4,2018-02-18 12:30:00,12.2
6988,15.3,2018-02-18 12:40:00,12.7
6989,15.16,2018-02-18 12:50:00,12.2
6990,15.28,2018-02-18 13:00:00,12.7
6991,15.3,2018-02-18 13:10:00,12.2
6992,15.28,2018-02-18 13:20:00,12.0
6993,15.24,2018-02-18 13:30:00,12.2
6994,15.25,2018-02-18 13:40:00,12.4
6995,15.225,2018-02-18 13:50:00,12.9
6996,15.26,2018-02-18 14:00:00,12.0
6997,15.26,2018-02-18 14:10:00,12.6
6998,15.275,2018-02-18 14:20:00,13.1
6999,15.320000000000002,2018-02-18 14:30:00,12.5
7000,15.275,2018-02-18 14:40:00,12.0
7001,15.3,2018-02-18 14:50:00,12.2
7002,15.25,2018-02-18 15:00:00,12.4
7003,15.26,2018-02-18 15:10:00,12.5
7004,15.199999999999998,2018-02-18 15:20:00,12.5
7005,15.12,2018-02-18 15:30:00,12.5
7006,15.080000000000002,2018-02-18 15:40:00,12.4
7007,15.12,2018-02-18 15:50:00,11.8
7008,15.16,2018-02-18 16:00:00,12.2
7009,15.125,2018-02-18 16:10:00,12.1
7010,15.1,2018-02-18 16:20:00,12.4
7011,15.133333333333333,2018-02-18 16:30:00,11.8
7012,15.025,2018-02-18 16:40:00,12.6
7013,15.04,2018-02-18 16:50:00,13.1
7014,15.125,2018-02-18 17:00:00,12.5
7015,15.15,2018-02-18 17:10:00,12.6
7016,15.075,2018-02-18 17:20:00,11.8
7017,15.05,2018-02-18 17:30:00,12.7
7018,14.966666666666669,2018-02-18 17:40:00,12.0
7019,14.86,2018-02-18 17:50:00,12.7
7020,14.84,2018-02-18 18:00:00,13.0
7021,14.85,2018-02-18 18:10:00,12.5
7022,14.875,2018-02-18 18:20:00,12.8
7023,14.919999999999998,2018-02-18 18:30:00,13.9
7024,14.933333333333332,2018-02-18 18:40:00,15.2
7025,,2018-02-18 18:50:00,16.7
7026,14.86,2018-02-18 19:00:00,16.7
7027,14.9,2018-02-18 19:10:00,16.6
7028,14.833333333333334,2018-02-18 19:20:00,16.7
7029,14.866666666666667,2018-02-18 19:30:00,16.4
7030,14.88,2018-02-18 19:40:00,17.2
7031,14.78,2018-02-18 19:50:00,16.2
7032,14.725,2018-02-18 20:00:00,16.3
7033,14.72,2018-02-18 20:10:00,16.7
7034,14.84,2018-02-18 20:20:00,16.0
7035,14.820000000000002,2018-02-18 20:30:00,15.1
7036,14.820000000000002,2018-02-18 20:40:00,15.4
7037,14.7,2018-02-18 20:50:00,15.0
7038,14.679999999999998,2018-02-18 21:00:00,13.7
7039,14.679999999999998,2018-02-18 21:10:00,13.9
7040,14.76,2018-02-18 21:20:00,14.1
7041,14.64,2018-02-18 21:30:00,14.9
7042,14.679999999999998,2018-02-18 21:40:00,14.4
7043,14.6,2018-02-18 21:50:00,14.3
7044,14.48,2018-02-18 22:00:00,14.7
7045,14.625,2018-02-18 22:10:00,14.6
7046,14.86,2018-02-18 22:20:00,15.1
7047,14.98,2018-02-18 22:30:00,13.7
7048,14.86,2018-02-18 22:40:00,13.7
7049,14.72,2018-02-18 22:50:00,14.2
7050,14.6,2018-02-18 23:00:00,14.1
7051,,2018-02-18 23:10:00,14.6
7052,14.6,2018-02-18 23:20:00,15.1
7053,14.566666666666668,2018-02-18 23:30:00,15.4
7054,14.56,2018-02-18 23:40:00,14.2
7055,14.52,2018-02-18 23:50:00,14.2
7056,14.48,2018-02-19 00:00:00,13.9
7057,14.66,2018-02-19 00:10:00,14.5
7058,14.7,2018-02-19 00:20:00,13.9
7059,14.54,2018-02-19 00:30:00,14.4
7060,14.475,2018-02-19 00:40:00,15.2
7061,14.5,2018-02-19 00:50:00,13.7
7062,14.575,2018-02-19 01:00:00,14.4
7063,14.66,2018-02-19 01:10:00,14.1
7064,14.66,2018-02-19 01:20:00,14.0
7065,14.52,2018-02-19 01:30:00,13.8
7066,14.475,2018-02-19 01:40:00,14.0
7067,14.5,2018-02-19 01:50:00,13.8
7068,14.46,2018-02-19 02:00:00,14.0
7069,14.4,2018-02-19 02:10:00,14.5
7070,14.4,2018-02-19 02:20:00,14.6
7071,14.38,2018-02-19 02:30:00,14.5
7072,14.35,2018-02-19 02:40:00,13.8
7073,14.36,2018-02-19 02:50:00,14.0
7074,13.94,2018-02-19 03:00:00,13.7
7075,13.62,2018-02-19 03:10:00,13.9
7076,13.54,2018-02-19 03:20:00,13.9
7077,13.35,2018-02-19 03:30:00,14.3
7078,13.22,2018-02-19 03:40:00,14.8
7079,12.96,2018-02-19 03:50:00,14.1
7080,12.9,2018-02-19 04:00:00,14.9
7081,12.8,2018-02-19 04:10:00,14.5
7082,12.833333333333334,2018-02-19 04:20:00,14.7
7083,12.866666666666667,2018-02-19 04:30:00,14.0
7084,12.75,2018-02-19 04:40:00,14.2
7085,12.55,2018-02-19 04:50:00,14.5
7086,12.533333333333331,2018-02-19 05:00:00,13.8
7087,12.333333333333334,2018-02-19 05:10:00,13.8
7088,12.266666666666666,2018-02-19 05:20:00,14.9
7089,12.1,2018-02-19 05:30:00,15.2
7090,11.833333333333334,2018-02-19 05:40:00,14.8
7091,11.8,2018-02-19 05:50:00,14.9
7092,11.7,2018-02-19 06:00:00,17.3
7093,11.6,2018-02-19 06:10:00,17.6
7094,11.6,2018-02-19 06:20:00,18.1
7095,11.666666666666666,2018-02-19 06:30:00,19.3
7096,11.725,2018-02-19 06:40:00,18.9
7097,11.675,2018-02-19 06:50:00,17.9
7098,11.5,2018-02-19 07:00:00,19.1
7099,11.4,2018-02-19 07:10:00,18.4
7100,11.333333333333334,2018-02-19 07:20:00,21.2
7101,11.275,2018-02-19 07:30:00,30.2
7102,11.1,2018-02-19 07:40:00,38.0
7103,11.15,2018-02-19 07:50:00,43.9
7104,11.233333333333334,2018-02-19 08:00:00,45.3
7105,11.38,2018-02-19 08:10:00,46.0
7106,11.54,2018-02-19 08:20:00,47.5
7107,12.06,2018-02-19 08:30:00,42.6
7108,12.24,2018-02-19 08:40:00,47.4
7109,12.3,2018-02-19 08:50:00,51.1
7110,12.566666666666668,2018-02-19 09:00:00,56.2
7111,12.82,2018-02-19 09:10:00,52.6
7112,13.033333333333331,2018-02-19 09:20:00,53.0
7113,13.26,2018-02-19 09:30:00,60.9
7114,13.48,2018-02-19 09:40:00,61.9
7115,13.74,2018-02-19 09:50:00,60.4
7116,14.06,2018-02-19 10:00:00,60.7
7117,14.24,2018-02-19 10:10:00,60.5
7118,14.44,2018-02-19 10:20:00,62.1
7119,14.4,2018-02-19 10:30:00,62.2
7120,14.580000000000002,2018-02-19 10:40:00,57.9
7121,14.5,2018-02-19 10:50:00,58.9
7122,14.6,2018-02-19 11:00:00,58.8
7123,15.26,2018-02-19 11:10:00,60.1
7124,15.48,2018-02-19 11:20:00,59.9
7125,15.54,2018-02-19 11:30:00,61.6
7126,15.4,2018-02-19 11:40:00,60.4
7127,15.46,2018-02-19 11:50:00,61.5
7128,15.44,2018-02-19 12:00:00,59.4
7129,15.54,2018-02-19 12:10:00,58.7
7130,15.52,2018-02-19 12:20:00,57.2
7131,15.34,2018-02-19 12:30:00,55.3
7132,15.26,2018-02-19 12:40:00,52.7
7133,15.04,2018-02-19 12:50:00,52.9
7134,14.925,2018-02-19 13:00:00,53.0
7135,14.95,2018-02-19 13:10:00,49.1
7136,14.8,2018-02-19 13:20:00,50.2
7137,14.84,2018-02-19 13:30:00,52.6
7138,14.9,2018-02-19 13:40:00,52.1
7139,,2018-02-19 13:50:00,48.0
7140,,2018-02-19 14:00:00,46.0
7141,,2018-02-19 14:10:00,48.8
7142,,2018-02-19 14:20:00,52.4
7143,,2018-02-19 14:30:00,44.5
7144,,2018-02-19 14:40:00,46.0
7145,,2018-02-19 14:50:00,42.6
7146,,2018-02-19 15:00:00,34.7
7147,,2018-02-19 15:10:00,33.4
7148,,2018-02-19 15:20:00,33.1
7149,,2018-02-19 15:30:00,33.4
7150,,2018-02-19 15:40:00,32.7
7151,,2018-02-19 15:50:00,33.4
7152,,2018-02-19 16:00:00,31.7
7153,,2018-02-19 16:10:00,31.6
7154,,2018-02-19 16:20:00,29.9
7155,,2018-02-19 16:30:00,28.9
7156,,2018-02-19 16:40:00,28.1
7157,,2018-02-19 16:50:00,28.4
7158,,2018-02-19 17:00:00,26.7
7159,,2018-02-19 17:10:00,26.5
7160,,2018-02-19 17:20:00,30.7
7161,,2018-02-19 17:30:00,28.6
7162,,2018-02-19 17:40:00,29.2
7163,,2018-02-19 17:50:00,30.1
7164,,2018-02-19 18:00:00,32.0
7165,,2018-02-19 18:10:00,33.1
7166,,2018-02-19 18:20:00,34.5
7167,,2018-02-19 18:30:00,33.4
7168,,2018-02-19 18:40:00,33.6
7169,,2018-02-19 18:50:00,34.9
7170,,2018-02-19 19:00:00,35.5
7171,,2018-02-19 19:10:00,36.1
7172,,2018-02-19 19:20:00,34.2
7173,,2018-02-19 19:30:00,34.2
7174,,2018-02-19 19:40:00,34.5
7175,,2018-02-19 19:50:00,31.6
7176,,2018-02-19 20:00:00,26.5
7177,,2018-02-19 20:10:00,25.6
7178,,2018-02-19 20:20:00,24.1
7179,,2018-02-19 20:30:00,25.9
7180,,2018-02-19 20:40:00,24.0
7181,,2018-02-19 20:50:00,24.3
7182,,2018-02-19 21:00:00,22.7
7183,,2018-02-19 21:10:00,20.6
7184,,2018-02-19 21:20:00,22.9
7185,,2018-02-19 21:30:00,20.3
7186,,2018-02-19 21:40:00,17.8
7187,,2018-02-19 21:50:00,17.0
7188,,2018-02-19 22:00:00,16.0
7189,,2018-02-19 22:10:00,13.9
7190,,2018-02-19 22:20:00,13.0
7191,,2018-02-19 22:30:00,12.8
7192,,2018-02-19 22:40:00,13.2
7193,,2018-02-19 22:50:00,13.1
7194,,2018-02-19 23:00:00,12.8
7195,,2018-02-19 23:10:00,12.8
7196,,2018-02-19 23:20:00,13.3
7197,,2018-02-19 23:30:00,12.8
7198,,2018-02-19 23:40:00,13.2
7199,,2018-02-19 23:50:00,13.1
7200,,2018-02-20 00:00:00,14.2
7201,,2018-02-20 00:10:00,13.6
7202,,2018-02-20 00:20:00,13.9
7203,,2018-02-20 00:30:00,13.3
7204,,2018-02-20 00:40:00,13.7
7205,,2018-02-20 00:50:00,13.4
7206,,2018-02-20 01:00:00,13.1
7207,,2018-02-20 01:10:00,12.9
7208,,2018-02-20 01:20:00,13.4
7209,,2018-02-20 01:30:00,13.3
7210,,2018-02-20 01:40:00,13.6
7211,,2018-02-20 01:50:00,14.1
7212,,2018-02-20 02:00:00,13.1
7213,,2018-02-20 02:10:00,13.2
7214,,2018-02-20 02:20:00,13.3
7215,,2018-02-20 02:30:00,13.8
7216,,2018-02-20 02:40:00,13.1
7217,,2018-02-20 02:50:00,14.5
7218,,2018-02-20 03:00:00,14.2
7219,,2018-02-20 03:10:00,13.9
7220,,2018-02-20 03:20:00,14.3
7221,,2018-02-20 03:30:00,13.7
7222,,2018-02-20 03:40:00,13.6
7223,,2018-02-20 03:50:00,13.4
7224,,2018-02-20 04:00:00,13.3
7225,,2018-02-20 04:10:00,13.5
7226,,2018-02-20 04:20:00,13.9
7227,,2018-02-20 04:30:00,13.1
7228,,2018-02-20 04:40:00,13.5
7229,,2018-02-20 04:50:00,13.8
7230,,2018-02-20 05:00:00,13.7
7231,,2018-02-20 05:10:00,13.1
7232,,2018-02-20 05:20:00,13.7
7233,,2018-02-20 05:30:00,13.8
7234,,2018-02-20 05:40:00,13.7
7235,,2018-02-20 05:50:00,14.6
7236,,2018-02-20 06:00:00,17.0
7237,,2018-02-20 06:10:00,16.9
7238,,2018-02-20 06:20:00,17.0
7239,,2018-02-20 06:30:00,18.6
7240,,2018-02-20 06:40:00,18.9
7241,,2018-02-20 06:50:00,17.4
7242,,2018-02-20 07:00:00,17.7
7243,,2018-02-20 07:10:00,18.0
7244,,2018-02-20 07:20:00,18.4
7245,,2018-02-20 07:30:00,30.7
7246,,2018-02-20 07:40:00,38.0
7247,,2018-02-20 07:50:00,43.3
7248,,2018-02-20 08:00:00,44.9
7249,,2018-02-20 08:10:00,45.8
7250,10.7,2018-02-20 08:20:00,42.7
7251,10.9,2018-02-20 08:30:00,42.9
7252,11.02,2018-02-20 08:40:00,49.0
7253,11.2,2018-02-20 08:50:00,48.7
7254,11.3,2018-02-20 09:00:00,49.2
7255,11.55,2018-02-20 09:10:00,52.6
7256,11.8,2018-02-20 09:20:00,52.9
7257,12.14,2018-02-20 09:30:00,54.1
7258,12.5,2018-02-20 09:40:00,54.8
7259,12.88,2018-02-20 09:50:00,58.0
7260,13.2,2018-02-20 10:00:00,56.8
7261,13.46,2018-02-20 10:10:00,60.0
7262,13.566666666666668,2018-02-20 10:20:00,61.9
7263,13.76,2018-02-20 10:30:00,57.2
7264,13.96,2018-02-20 10:40:00,59.1
7265,14.133333333333333,2018-02-20 10:50:00,58.6
7266,14.2,2018-02-20 11:00:00,60.2
7267,14.4,2018-02-20 11:10:00,60.5
7268,14.56,2018-02-20 11:20:00,60.3
7269,14.62,2018-02-20 11:30:00,63.6
7270,14.8,2018-02-20 11:40:00,58.2
7271,14.833333333333334,2018-02-20 11:50:00,61.6
7272,14.933333333333332,2018-02-20 12:00:00,62.0
7273,14.94,2018-02-20 12:10:00,60.3
7274,15.0,2018-02-20 12:20:00,61.1
7275,15.0,2018-02-20 12:30:00,63.4
7276,15.075,2018-02-20 12:40:00,60.8
7277,15.0,2018-02-20 12:50:00,59.2
7278,15.05,2018-02-20 13:00:00,60.7
7279,14.96,2018-02-20 13:10:00,60.0
7280,15.075,2018-02-20 13:20:00,58.3
7281,15.1,2018-02-20 13:30:00,58.7
7282,15.275,2018-02-20 13:40:00,56.1
7283,15.36,2018-02-20 13:50:00,54.8
7284,15.5,2018-02-20 14:00:00,56.4
7285,15.475,2018-02-20 14:10:00,52.0
7286,15.44,2018-02-20 14:20:00,51.6
7287,15.55,2018-02-20 14:30:00,51.1
7288,15.68,2018-02-20 14:40:00,48.1
7289,15.825,2018-02-20 14:50:00,40.0
7290,15.9,2018-02-20 15:00:00,36.5
7291,16.12,2018-02-20 15:10:00,34.0
7292,16.34,2018-02-20 15:20:00,33.7
7293,16.419999999999998,2018-02-20 15:30:00,34.7
7294,16.38,2018-02-20 15:40:00,30.1
7295,16.66,2018-02-20 15:50:00,29.4
7296,17.52,2018-02-20 16:00:00,30.8
7297,17.65,2018-02-20 16:10:00,28.8
7298,17.6,2018-02-20 16:20:00,28.6
7299,17.675,2018-02-20 16:30:00,26.5
7300,17.775,2018-02-20 16:40:00,25.8
7301,18.04,2018-02-20 16:50:00,25.0
7302,18.15,2018-02-20 17:00:00,26.8
7303,18.36,2018-02-20 17:10:00,26.8
7304,18.78,2018-02-20 17:20:00,28.6
7305,19.18,2018-02-20 17:30:00,29.4
7306,19.28,2018-02-20 17:40:00,31.5
7307,18.96,2018-02-20 17:50:00,32.3
7308,18.66,2018-02-20 18:00:00,32.7
7309,18.6,2018-02-20 18:10:00,30.7
7310,18.6,2018-02-20 18:20:00,32.7
7311,18.66,2018-02-20 18:30:00,31.8
7312,18.45,2018-02-20 18:40:00,29.8
7313,18.35,2018-02-20 18:50:00,33.4
7314,17.740000000000002,2018-02-20 19:00:00,31.1
7315,17.625,2018-02-20 19:10:00,33.9
7316,17.525,2018-02-20 19:20:00,33.0
7317,17.3,2018-02-20 19:30:00,33.0
7318,17.06,2018-02-20 19:40:00,27.7
7319,16.675,2018-02-20 19:50:00,29.2
7320,16.466666666666665,2018-02-20 20:00:00,25.6
7321,16.366666666666664,2018-02-20 20:10:00,25.7
7322,16.02,2018-02-20 20:20:00,24.6
7323,15.74,2018-02-20 20:30:00,23.8
7324,15.6,2018-02-20 20:40:00,22.0
7325,15.466666666666669,2018-02-20 20:50:00,21.0
7326,15.275,2018-02-20 21:00:00,20.7
7327,15.080000000000002,2018-02-20 21:10:00,20.4
7328,14.9,2018-02-20 21:20:00,20.0
7329,14.9,2018-02-20 21:30:00,18.8
7330,14.866666666666667,2018-02-20 21:40:00,17.8
7331,14.75,2018-02-20 21:50:00,18.7
7332,14.800000000000002,2018-02-20 22:00:00,17.3
7333,14.75,2018-02-20 22:10:00,15.4
7334,14.425,2018-02-20 22:20:00,14.1
7335,14.3,2018-02-20 22:30:00,13.0
7336,14.22,2018-02-20 22:40:00,12.5
7337,14.22,2018-02-20 22:50:00,13.2
7338,14.2,2018-02-20 23:00:00,12.9
7339,14.125,2018-02-20 23:10:00,13.5
7340,14.1,2018-02-20 23:20:00,13.4
7341,14.14,2018-02-20 23:30:00,13.5
7342,13.8,2018-02-20 23:40:00,12.9
7343,13.56,2018-02-20 23:50:00,13.6
7344,13.6,2018-02-21 00:00:00,13.3
7345,13.78,2018-02-21 00:10:00,13.5
7346,13.775,2018-02-21 00:20:00,13.6
7347,13.48,2018-02-21 00:30:00,13.4
7348,13.46,2018-02-21 00:40:00,13.9
7349,13.475,2018-02-21 00:50:00,13.4
7350,13.3,2018-02-21 01:00:00,13.6
7351,13.54,2018-02-21 01:10:00,13.8
7352,13.633333333333333,2018-02-21 01:20:00,13.8
7353,13.54,2018-02-21 01:30:00,13.3
7354,13.75,2018-02-21 01:40:00,13.3
7355,14.0,2018-02-21 01:50:00,13.6
7356,14.066666666666668,2018-02-21 02:00:00,14.4
7357,13.82,2018-02-21 02:10:00,13.9
7358,13.5,2018-02-21 02:20:00,13.8
7359,13.36,2018-02-21 02:30:00,14.4
7360,13.3,2018-02-21 02:40:00,13.5
7361,13.45,2018-02-21 02:50:00,13.5
7362,13.54,2018-02-21 03:00:00,13.3
7363,13.44,2018-02-21 03:10:00,13.6
7364,13.22,2018-02-21 03:20:00,13.3
7365,13.325,2018-02-21 03:30:00,14.3
7366,13.35,2018-02-21 03:40:00,13.9
7367,13.366666666666667,2018-02-21 03:50:00,13.8
7368,13.35,2018-02-21 04:00:00,13.5
7369,13.325,2018-02-21 04:10:00,13.3
7370,13.12,2018-02-21 04:20:00,13.5
7371,13.080000000000002,2018-02-21 04:30:00,14.0
7372,13.04,2018-02-21 04:40:00,13.3
7373,13.2,2018-02-21 04:50:00,13.7
7374,13.125,2018-02-21 05:00:00,14.5
7375,12.98,2018-02-21 05:10:00,13.7
7376,13.0,2018-02-21 05:20:00,14.5
7377,13.05,2018-02-21 05:30:00,14.2
7378,12.86,2018-02-21 05:40:00,13.3
7379,12.54,2018-02-21 05:50:00,14.6
7380,12.74,2018-02-21 06:00:00,16.0
7381,12.94,2018-02-21 06:10:00,16.6
7382,12.68,2018-02-21 06:20:00,16.5
7383,12.54,2018-02-21 06:30:00,18.7
7384,12.54,2018-02-21 06:40:00,20.8
7385,12.6,2018-02-21 06:50:00,17.5
7386,12.58,2018-02-21 07:00:00,17.9
7387,12.5,2018-02-21 07:10:00,17.4
7388,12.6,2018-02-21 07:20:00,18.3
7389,12.4,2018-02-21 07:30:00,24.8
7390,12.16,2018-02-21 07:40:00,28.5
7391,12.5,2018-02-21 07:50:00,37.8
7392,13.68,2018-02-21 08:00:00,38.4
7393,14.48,2018-02-21 08:10:00,38.8
7394,14.28,2018-02-21 08:20:00,36.4
7395,13.74,2018-02-21 08:30:00,35.9
7396,13.88,2018-02-21 08:40:00,42.6
7397,14.36,2018-02-21 08:50:00,49.1
7398,15.02,2018-02-21 09:00:00,44.0
7399,15.88,2018-02-21 09:10:00,48.0
7400,16.44,2018-02-21 09:20:00,50.6
7401,16.8,2018-02-21 09:30:00,48.9
7402,17.22,2018-02-21 09:40:00,54.1
7403,17.66,2018-02-21 09:50:00,51.8
7404,17.919999999999998,2018-02-21 10:00:00,58.7
7405,18.16,2018-02-21 10:10:00,59.0
7406,18.375,2018-02-21 10:20:00,63.1
7407,18.4,2018-02-21 10:30:00,57.0
7408,18.62,2018-02-21 10:40:00,57.3
7409,19.2,2018-02-21 10:50:00,55.9
7410,19.38,2018-02-21 11:00:00,55.8
7411,19.42,2018-02-21 11:10:00,57.3
7412,19.44,2018-02-21 11:20:00,58.3
7413,19.12,2018-02-21 11:30:00,59.5
7414,19.28,2018-02-21 11:40:00,58.7
7415,19.32,2018-02-21 11:50:00,58.7
7416,18.98,2018-02-21 12:00:00,57.8
7417,18.96,2018-02-21 12:10:00,58.4
7418,19.06,2018-02-21 12:20:00,58.7
7419,19.14,2018-02-21 12:30:00,59.8
7420,19.380000000000003,2018-02-21 12:40:00,58.7
7421,19.380000000000003,2018-02-21 12:50:00,54.7
7422,19.56,2018-02-21 13:00:00,53.5
7423,19.64,2018-02-21 13:10:00,53.1
7424,19.46,2018-02-21 13:20:00,50.0
7425,19.46,2018-02-21 13:30:00,50.4
7426,19.48,2018-02-21 13:40:00,45.3
7427,19.3,2018-02-21 13:50:00,45.1
7428,19.3,2018-02-21 14:00:00,45.0
7429,19.34,2018-02-21 14:10:00,47.6
7430,19.34,2018-02-21 14:20:00,44.2
7431,19.42,2018-02-21 14:30:00,42.2
7432,19.46,2018-02-21 14:40:00,38.5
7433,19.4,2018-02-21 14:50:00,37.2
7434,19.38,2018-02-21 15:00:00,34.8
7435,19.44,2018-02-21 15:10:00,34.6
7436,19.46,2018-02-21 15:20:00,31.6
7437,19.58,2018-02-21 15:30:00,30.4
7438,19.6,2018-02-21 15:40:00,29.5
7439,19.78,2018-02-21 15:50:00,28.5
7440,20.1,2018-02-21 16:00:00,27.4
7441,20.0,2018-02-21 16:10:00,27.3
7442,19.76,2018-02-21 16:20:00,27.4
7443,19.48,2018-02-21 16:30:00,28.0
7444,19.34,2018-02-21 16:40:00,27.7
7445,19.14,2018-02-21 16:50:00,26.0
7446,18.98,2018-02-21 17:00:00,26.9
7447,18.74,2018-02-21 17:10:00,26.5
7448,18.6,2018-02-21 17:20:00,26.1
7449,18.48,2018-02-21 17:30:00,27.3
7450,18.32,2018-02-21 17:40:00,29.4
7451,18.04,2018-02-21 17:50:00,28.2
7452,17.82,2018-02-21 18:00:00,27.0
7453,17.740000000000002,2018-02-21 18:10:00,30.1
7454,17.54,2018-02-21 18:20:00,33.0
7455,17.240000000000002,2018-02-21 18:30:00,33.9
7456,16.98,2018-02-21 18:40:00,33.6
7457,16.759999999999998,2018-02-21 18:50:00,32.7
7458,16.52,2018-02-21 19:00:00,32.9
7459,16.48,2018-02-21 19:10:00,31.0
7460,16.38,2018-02-21 19:20:00,31.5
7461,16.259999999999998,2018-02-21 19:30:00,33.1
7462,15.78,2018-02-21 19:40:00,31.0
7463,15.72,2018-02-21 19:50:00,28.9
7464,15.68,2018-02-21 20:00:00,26.7
7465,15.4,2018-02-21 20:10:00,23.7
7466,15.26,2018-02-21 20:20:00,23.7
7467,14.919999999999998,2018-02-21 20:30:00,24.7
7468,14.6,2018-02-21 20:40:00,23.7
7469,14.24,2018-02-21 20:50:00,22.4
7470,13.96,2018-02-21 21:00:00,20.3
7471,13.64,2018-02-21 21:10:00,18.5
7472,13.56,2018-02-21 21:20:00,16.6
7473,13.580000000000002,2018-02-21 21:30:00,16.5
7474,13.919999999999998,2018-02-21 21:40:00,17.7
7475,14.84,2018-02-21 21:50:00,16.4
7476,15.0,2018-02-21 22:00:00,16.6
7477,14.44,2018-02-21 22:10:00,13.9
7478,14.38,2018-02-21 22:20:00,13.2
7479,14.16,2018-02-21 22:30:00,13.0
7480,14.025,2018-02-21 22:40:00,13.7
7481,14.0,2018-02-21 22:50:00,13.7
7482,13.86,2018-02-21 23:00:00,13.0
7483,13.64,2018-02-21 23:10:00,12.9
7484,13.419999999999998,2018-02-21 23:20:00,12.9
7485,13.22,2018-02-21 23:30:00,13.2
7486,12.88,2018-02-21 23:40:00,12.9
7487,12.56,2018-02-21 23:50:00,13.2
7488,12.78,2018-02-22 00:00:00,13.4
7489,12.84,2018-02-22 00:10:00,13.3
7490,12.66,2018-02-22 00:20:00,13.0
7491,11.78,2018-02-22 00:30:00,13.3
7492,11.28,2018-02-22 00:40:00,12.8
7493,11.42,2018-02-22 00:50:00,13.2
7494,11.24,2018-02-22 01:00:00,13.7
7495,10.42,2018-02-22 01:10:00,13.5
7496,10.32,2018-02-22 01:20:00,13.4
7497,10.1,2018-02-22 01:30:00,13.7
7498,9.82,2018-02-22 01:40:00,13.2
7499,9.5,2018-02-22 01:50:00,12.9
7500,9.48,2018-02-22 02:00:00,13.4
7501,9.62,2018-02-22 02:10:00,13.8
7502,9.26,2018-02-22 02:20:00,13.0
7503,9.28,2018-02-22 02:30:00,12.9
7504,9.32,2018-02-22 02:40:00,13.2
7505,9.64,2018-02-22 02:50:00,13.5
7506,9.98,2018-02-22 03:00:00,13.8
7507,10.04,2018-02-22 03:10:00,14.1
7508,10.16,2018-02-22 03:20:00,13.8
7509,10.4,2018-02-22 03:30:00,13.2
7510,10.56,2018-02-22 03:40:00,13.1
7511,9.86,2018-02-22 03:50:00,14.0
7512,9.16,2018-02-22 04:00:00,13.4
7513,9.18,2018-02-22 04:10:00,13.5
7514,8.639999999999999,2018-02-22 04:20:00,13.3
7515,8.3,2018-02-22 04:30:00,13.6
7516,8.059999999999999,2018-02-22 04:40:00,13.5
7517,8.1,2018-02-22 04:50:00,13.2
7518,8.2,2018-02-22 05:00:00,13.3
7519,8.32,2018-02-22 05:10:00,13.5
7520,7.94,2018-02-22 05:20:00,12.9
7521,8.280000000000001,2018-02-22 05:30:00,13.4
7522,8.22,2018-02-22 05:40:00,13.6
7523,7.840000000000001,2018-02-22 05:50:00,14.4
7524,7.92,2018-02-22 06:00:00,15.8
7525,7.94,2018-02-22 06:10:00,16.3
7526,7.8,2018-02-22 06:20:00,16.0
7527,7.44,2018-02-22 06:30:00,18.3
